PROVINCE_NAME,DISTRICT_NAME,LOCATION_ID
Southern,Matara,1610
Southern,Matara,1846
Southern,Matara,1851
Southern,Matara,1853
Southern,Matara,1856
Southern,Matara,1857
Southern,Matara,2103
Southern,Matara,2105
Southern,Matara,2106
Southern,Matara,2107
Southern,Matara,2114
Southern,Matara,2342
Southern,Matara,2347
Southern,Matara,2351
Southern,Matara,2354
Southern,Matara,2357
Southern,Matara,2372
Southern,Matara,2374
Southern,Matara,2591
Southern,Matara,2595
Southern,Matara,2605
Southern,Matara,2611
Southern,Matara,2615
Southern,Matara,2620
Southern,Matara,2627
Southern,Galle,2839
Southern,Matara,2847
Southern,Galle,3086
Southern,Matara,3094
Southern,Matara,3100
Southern,Matara,3124
Southern,Matara,3128
Southern,Galle,3334
Southern,Galle,3337
Southern,Matara,3375
Southern,Matara,3614
Southern,Matara,3619
Southern,Hambantota,3632
Southern,Hambantota,3635
Southern,Galle,3830
Southern,Galle,3831
Southern,Galle,3833
Southern,Galle,3837
Southern,Galle,3845
Southern,Matara,3856
Southern,Matara,3860
Southern,Matara,3865
Southern,Galle,4078
Southern,Galle,4081
Southern,Hambantota,4137
Southern,Hambantota,4141
Southern,Hambantota,4142
Southern,Galle,4328
Southern,Galle,4329
Southern,Galle,4341
Southern,Galle,4345
Southern,Matara,4348
Southern,Matara,4354
Southern,Matara,4372
Southern,Galle,4577
Southern,Galle,4578
Southern,Galle,4580
Southern,Galle,4582
Southern,Matara,4605
Southern,Matara,4608
Southern,Hambantota,4631
Southern,Hambantota,4636
Southern,Hambantota,4637
Southern,Galle,4829
Southern,Galle,4830
Southern,Galle,4831
Southern,Galle,4834
Southern,Galle,4837
Southern,Matara,4852
Southern,Matara,4863
Southern,Matara,4868
Southern,Hambantota,4890
Southern,Hambantota,4891
Southern,Galle,5078
Southern,Galle,5081
Southern,Galle,5084
Southern,Matara,5127
Southern,Hambantota,5153
Southern,Galle,5327
Southern,Galle,5329
Southern,Galle,5333
Southern,Galle,5334
Southern,Galle,5339
Southern,Matara,5369
Southern,Hambantota,5402
Southern,Hambantota,5410
Southern,Galle,5577
Southern,Galle,5581
Southern,Galle,5592
Southern,Matara,5612
Southern,Matara,5623
Southern,Matara,5876
Southern,Hambantota,5893
Southern,Hambantota,5898
Southern,Galle,6078
Southern,Matara,6118
Southern,Matara,6136
Southern,Hambantota,6158
Southern,Hambantota,6159
Southern,Galle,6333
Southern,Galle,6353
Southern,Matara,6365
Southern,Matara,6366
Southern,Hambantota,6414
Southern,Galle,6588
Southern,Matara,6609
Southern,Matara,6635
Southern,Hambantota,6668
Southern,Galle,6841
Southern,Galle,6849
Southern,Hambantota,6896
Southern,Hambantota,6924
Southern,Hambantota,6928
Southern,Hambantota,6935
Southern,Hambantota,6939
Southern,Galle,7077
Southern,Galle,7078
Southern,Galle,7085
Southern,Galle,7088
Southern,Matara,7113
Southern,Matara,7114
Southern,Matara,7129
Southern,Matara,7133
Southern,Hambantota,7165
Southern,Hambantota,7192
Southern,Galle,7354
Southern,Matara,7375
Southern,Matara,7379
Southern,Hambantota,7401
Southern,Hambantota,7410
Southern,Hambantota,7436
Southern,Galle,7584
Southern,Hambantota,7646
Southern,Galle,7849
Southern,Matara,7871
Southern,Hambantota,7927
Southern,Hambantota,7948
Southern,Galle,8080
Southern,Hambantota,8170
Southern,Hambantota,8182
Southern,Hambantota,8195
Southern,Galle,8342
Southern,Galle,8582
Southern,Galle,8602
Southern,Galle,8609
Southern,Matara,8638
Southern,Hambantota,8656
Southern,Galle,8830
Southern,Galle,8839
Southern,Matara,8876
Southern,Hambantota,8897
Southern,Hambantota,8912
Southern,Hambantota,8918
Southern,Hambantota,8929
Southern,Hambantota,8940
Southern,Hambantota,8954
Southern,Matara,9140
Southern,Galle,9333
Southern,Hambantota,9468
Southern,Hambantota,9473
Southern,Galle,9589
Southern,Galle,9601
Southern,Galle,9607
Southern,Hambantota,9658
Southern,Hambantota,9724
Southern,Galle,9833
Southern,Galle,10084
Southern,Galle,10089
Southern,Galle,10096
Southern,Matara,10144
Southern,Hambantota,10170
Southern,Hambantota,10181
Southern,Hambantota,10189
Southern,Hambantota,10201
Southern,Galle,10334
Southern,Galle,10335
Southern,Matara,10383
Southern,Hambantota,10414
Southern,Hambantota,10444
Southern,Hambantota,10458
Southern,Hambantota,10477
Southern,Galle,10586
Southern,Galle,10601
Southern,Galle,10609
Southern,Galle,10616
Southern,Matara,10633
Southern,Hambantota,10655
Southern,Hambantota,10665
Sabaragamuwa,Ratnapura,10681
Southern,Hambantota,10717
Southern,Galle,10835
Southern,Galle,10837
Southern,Galle,10847
Southern,Matara,10903
Southern,Hambantota,10911
Sabaragamuwa,Ratnapura,10918
Southern,Hambantota,10973
Southern,Galle,11087
Southern,Galle,11092
Southern,Galle,11128
Southern,Hambantota,11222
Southern,Hambantota,11223
Southern,Hambantota,11225
Southern,Hambantota,11238
Southern,Galle,11361
Southern,Matara,11393
Sabaragamuwa,Ratnapura,11424
Southern,Galle,11601
Sabaragamuwa,Ratnapura,11682
Southern,Hambantota,11704
Southern,Galle,11858
Southern,Galle,11884
Southern,Matara,11901
Southern,Hambantota,11946
Southern,Hambantota,11960
Southern,Hambantota,11972
Southern,Galle,12089
Southern,Galle,12090
Southern,Galle,12096
Southern,Galle,12120
Southern,Matara,12157
Southern,Hambantota,12230
Southern,Matara,12383
Sabaragamuwa,Ratnapura,12431
Southern,Galle,12601
Southern,Galle,12625
Southern,Matara,12632
Southern,Galle,12842
Southern,Galle,12875
Southern,Matara,12901
Sabaragamuwa,Ratnapura,12913
Sabaragamuwa,Ratnapura,12933
Sabaragamuwa,Ratnapura,12934
Southern,Hambantota,12985
Southern,Galle,13099
Southern,Galle,13114
Southern,Matara,13150
Sabaragamuwa,Ratnapura,13175
Sabaragamuwa,Ratnapura,13183
Southern,Hambantota,13222
Southern,Galle,13358
Uva,Moneragala,13444
Southern,Hambantota,13455
Southern,Hambantota,13456
Sabaragamuwa,Ratnapura,13670
Uva,Moneragala,13694
Southern,Galle,13845
Southern,Galle,13849
Southern,Hambantota,14011
Southern,Galle,14095
Southern,Galle,14133
Southern,Matara,14161
Sabaragamuwa,Ratnapura,14167
Sabaragamuwa,Ratnapura,14184
Uva,Moneragala,14241
Southern,Hambantota,14255
Southern,Galle,14349
Southern,Galle,14350
Western,Kalutara,14375
Uva,Moneragala,14452
Southern,Hambantota,14475
Western,Kalutara,14620
Sabaragamuwa,Ratnapura,14673
Uva,Moneragala,14745
Western,Kalutara,14859
Sabaragamuwa,Ratnapura,14936
Uva,Moneragala,14995
Southern,Galle,15097
Southern,Galle,15098
Uva,Moneragala,15246
Western,Kalutara,15349
Sabaragamuwa,Ratnapura,15440
Western,Kalutara,15600
Sabaragamuwa,Ratnapura,15656
Sabaragamuwa,Ratnapura,15672
Uva,Moneragala,15699
Uva,Moneragala,15714
Uva,Moneragala,15725
Uva,Moneragala,15744
Western,Kalutara,15849
Western,Kalutara,15850
Western,Kalutara,15851
Western,Kalutara,15853
Western,Kalutara,15871
Western,Kalutara,16100
Western,Kalutara,16105
Western,Kalutara,16114
Sabaragamuwa,Ratnapura,16171
Sabaragamuwa,Ratnapura,16184
Sabaragamuwa,Ratnapura,16400
Sabaragamuwa,Ratnapura,16414
Western,Kalutara,16601
Western,Kalutara,16604
Western,Kalutara,16625
Sabaragamuwa,Ratnapura,16670
Western,Kalutara,16853
Western,Kalutara,16868
Sabaragamuwa,Ratnapura,16932
Uva,Moneragala,17232
Western,Kalutara,17355
Western,Kalutara,17358
Western,Kalutara,17367
Western,Kalutara,17635
Sabaragamuwa,Ratnapura,17673
Sabaragamuwa,Ratnapura,17681
Western,Kalutara,17884
Uva,Moneragala,17984
Western,Kalutara,18108
Western,Kalutara,18115
Western,Kalutara,18118
Western,Kalutara,18123
Western,Kalutara,18139
Sabaragamuwa,Ratnapura,18154
Sabaragamuwa,Ratnapura,18160
Sabaragamuwa,Ratnapura,18177
Sabaragamuwa,Ratnapura,18185
Western,Kalutara,18383
Sabaragamuwa,Ratnapura,18404
Sabaragamuwa,Ratnapura,18427
Uva,Moneragala,18466
Western,Kalutara,18616
Western,Kalutara,18629
Western,Kalutara,18861
Western,Kalutara,18866
Sabaragamuwa,Ratnapura,18925
Western,Kalutara,19110
Western,Kalutara,19112
Western,Kalutara,19114
Western,Kalutara,19122
Western,Kalutara,19360
Sabaragamuwa,Ratnapura,19443
Uva,Moneragala,19481
Western,Kalutara,19611
Western,Kalutara,19612
Western,Kalutara,19618
Western,Kalutara,19633
Sabaragamuwa,Ratnapura,19678
Western,Kalutara,19878
Sabaragamuwa,Ratnapura,19913
Western,Kalutara,20113
Western,Kalutara,20114
Western,Kalutara,20116
Sabaragamuwa,Ratnapura,20170
Western,Kalutara,20363
Western,Kalutara,20387
Western,Kalutara,20396
Sabaragamuwa,Ratnapura,20436
Western,Kalutara,20616
Western,Kalutara,20621
Western,Kalutara,20628
Western,Kalutara,20651
Sabaragamuwa,Ratnapura,20671
Sabaragamuwa,Ratnapura,20682
Western,Kalutara,20864
Western,Kalutara,20882
Sabaragamuwa,Ratnapura,20931
Uva,Moneragala,20995
Western,Kalutara,21115
Western,Kalutara,21118
Sabaragamuwa,Ratnapura,21201
Western,Kalutara,21373
Western,Kalutara,21377
Western,Kalutara,21392
Sabaragamuwa,Ratnapura,21407
Sabaragamuwa,Ratnapura,21428
Sabaragamuwa,Ratnapura,21448
Western,Kalutara,21617
Western,Kalutara,21619
Western,Kalutara,21639
Sabaragamuwa,Ratnapura,21658
Sabaragamuwa,Ratnapura,21663
Sabaragamuwa,Ratnapura,21701
Sabaragamuwa,Ratnapura,21721
Western,Kalutara,21868
Western,Kalutara,21871
Uva,Moneragala,21999
Western,Kalutara,22126
Western,Kalutara,22133
Sabaragamuwa,Ratnapura,22174
Sabaragamuwa,Ratnapura,22176
Sabaragamuwa,Ratnapura,22205
Western,Kalutara,22368
Western,Kalutara,22395
Sabaragamuwa,Ratnapura,22419
Sabaragamuwa,Ratnapura,22420
Sabaragamuwa,Ratnapura,22421
Sabaragamuwa,Ratnapura,22422
Western,Kalutara,22619
Western,Kalutara,22630
Western,Kalutara,22634
Sabaragamuwa,Ratnapura,22671
Sabaragamuwa,Ratnapura,22673
Sabaragamuwa,Ratnapura,22700
Uva,Moneragala,22751
Uva,Moneragala,22768
Western,Kalutara,22869
Western,Kalutara,22877
Sabaragamuwa,Ratnapura,22928
Sabaragamuwa,Ratnapura,22940
Sabaragamuwa,Ratnapura,22955
Sabaragamuwa,Ratnapura,22963
Sabaragamuwa,Ratnapura,22966
Western,Kalutara,23120
Western,Kalutara,23124
Western,Kalutara,23125
Western,Kalutara,23131
Western,Kalutara,23138
Sabaragamuwa,Ratnapura,23169
Sabaragamuwa,Ratnapura,23194
Sabaragamuwa,Ratnapura,23216
Western,Kalutara,23370
Western,Kalutara,23371
Western,Kalutara,23379
Western,Kalutara,23386
Western,Kalutara,23388
Sabaragamuwa,Ratnapura,23427
Western,Kalutara,23621
Western,Kalutara,23627
Western,Kalutara,23635
Western,Kalutara,23641
Sabaragamuwa,Ratnapura,23662
Sabaragamuwa,Ratnapura,23669
Sabaragamuwa,Ratnapura,23690
Uva,Badulla,23744
Uva,Badulla,23750
Western,Kalutara,23872
Western,Kalutara,23873
Western,Kalutara,23875
Western,Kalutara,23881
Western,Kalutara,23894
Western,Kalutara,23896
Sabaragamuwa,Ratnapura,23907
Sabaragamuwa,Ratnapura,23925
Sabaragamuwa,Ratnapura,23973
Uva,Moneragala,24005
Uva,Moneragala,24009
Uva,Moneragala,24032
Western,Colombo,24122
Western,Kalutara,24123
Western,Kalutara,24149
Uva,Badulla,24247
Uva,Badulla,24251
Uva,Moneragala,24265
Uva,Moneragala,24266
Western,Kalutara,24373
Western,Kalutara,24374
Western,Kalutara,24380
Western,Kalutara,24381
Western,Kalutara,24383
Western,Kalutara,24387
Western,Kalutara,24402
Western,Kalutara,24405
Sabaragamuwa,Ratnapura,24423
Western,Colombo,24623
Western,Kalutara,24626
Western,Kalutara,24643
Uva,Badulla,24732
Uva,Badulla,24734
Uva,Badulla,24739
Uva,Moneragala,24774
Uva,Moneragala,24775
Uva,Moneragala,24781
Eastern,Ampara,24837
Western,Kalutara,24874
Western,Colombo,24877
Western,Colombo,24879
Western,Colombo,24880
Western,Kalutara,24895
Sabaragamuwa,Ratnapura,24920
Uva,Badulla,24990
Uva,Badulla,24991
Uva,Badulla,24993
Western,Colombo,25124
Western,Colombo,25125
Western,Colombo,25126
Western,Colombo,25129
Western,Colombo,25130
Western,Colombo,25132
Western,Colombo,25136
Western,Kalutara,25138
Western,Kalutara,25141
Sabaragamuwa,Ratnapura,25179
Sabaragamuwa,Ratnapura,25187
Western,Colombo,25375
Western,Colombo,25376
Western,Colombo,25377
Western,Colombo,25379
Western,Colombo,25385
Western,Kalutara,25395
Western,Colombo,25400
Western,Kalutara,25405
Sabaragamuwa,Ratnapura,25412
Sabaragamuwa,Ratnapura,25427
Western,Colombo,25626
Western,Colombo,25627
Western,Colombo,25628
Western,Colombo,25629
Western,Colombo,25632
Western,Colombo,25633
Western,Colombo,25642
Central,Nuwara Eliya,25715
Uva,Badulla,25747
Uva,Moneragala,25763
Western,Colombo,25876
Western,Colombo,25877
Western,Colombo,25878
Western,Colombo,25881
Western,Colombo,25882
Western,Colombo,25886
Western,Colombo,25888
Sabaragamuwa,Ratnapura,25926
Uva,Badulla,25997
Uva,Badulla,26005
Uva,Moneragala,26035
Western,Colombo,26127
Western,Colombo,26129
Western,Colombo,26130
Western,Colombo,26133
Western,Colombo,26135
Western,Colombo,26136
Western,Colombo,26138
Western,Colombo,26139
Western,Colombo,26141
Western,Colombo,26148
Sabaragamuwa,Ratnapura,26168
Western,Colombo,26378
Western,Colombo,26379
Western,Colombo,26380
Western,Colombo,26381
Western,Colombo,26382
Western,Colombo,26383
Western,Colombo,26385
Western,Colombo,26386
Western,Colombo,26387
Western,Colombo,26389
Western,Colombo,26391
Western,Colombo,26392
Western,Colombo,26393
Western,Colombo,26396
Western,Colombo,26403
Western,Colombo,26408
Sabaragamuwa,Ratnapura,26427
Central,Nuwara Eliya,26450
Uva,Badulla,26492
Uva,Moneragala,26546
Uva,Moneragala,26563
Uva,Moneragala,26564
Western,Colombo,26628
Western,Colombo,26629
Western,Colombo,26630
Western,Colombo,26631
Western,Colombo,26633
Western,Colombo,26634
Western,Colombo,26656
Sabaragamuwa,Ratnapura,26674
Central,Nuwara Eliya,26708
Uva,Badulla,26752
Uva,Badulla,26754
Uva,Badulla,26755
Uva,Moneragala,26782
Eastern,Ampara,26846
Western,Colombo,26879
Western,Colombo,26880
Western,Colombo,26881
Western,Colombo,26882
Western,Colombo,26883
Western,Colombo,26884
Western,Colombo,26885
Western,Colombo,26886
Western,Colombo,26887
Western,Colombo,26889
Western,Colombo,26890
Western,Colombo,26891
Western,Colombo,26892
Western,Colombo,26893
Western,Colombo,26894
Western,Colombo,26895
Western,Colombo,26897
Western,Colombo,26905
Sabaragamuwa,Ratnapura,26938
Central,Nuwara Eliya,26964
Uva,Badulla,27006
Uva,Moneragala,27042
Eastern,Ampara,27098
Western,Colombo,27130
Western,Colombo,27131
Western,Colombo,27132
Western,Colombo,27133
Western,Colombo,27134
Western,Colombo,27135
Western,Colombo,27136
Western,Colombo,27137
Western,Colombo,27138
Western,Colombo,27142
Western,Colombo,27143
Western,Colombo,27145
Western,Colombo,27148
Western,Colombo,27149
Western,Colombo,27152
Western,Colombo,27155
Sabaragamuwa,Ratnapura,27175
Central,Nuwara Eliya,27209
Uva,Badulla,27247
Western,Colombo,27381
Western,Colombo,27382
Western,Colombo,27383
Western,Colombo,27384
Western,Colombo,27386
Western,Colombo,27387
Western,Colombo,27388
Western,Colombo,27389
Western,Colombo,27390
Western,Colombo,27392
Western,Colombo,27395
Western,Colombo,27404
Western,Colombo,27415
Sabaragamuwa,Ratnapura,27427
Uva,Badulla,27489
Uva,Badulla,27494
Uva,Badulla,27498
Uva,Badulla,27518
Western,Colombo,27632
Western,Colombo,27633
Western,Colombo,27634
Western,Colombo,27635
Western,Colombo,27636
Western,Colombo,27637
Western,Colombo,27638
Western,Colombo,27639
Western,Colombo,27640
Western,Colombo,27642
Western,Colombo,27643
Western,Colombo,27645
Western,Colombo,27646
Western,Colombo,27647
Western,Colombo,27649
Western,Colombo,27654
Uva,Badulla,27763
Uva,Badulla,27764
Uva,Moneragala,27796
Uva,Moneragala,27797
Western,Colombo,27883
Western,Colombo,27884
Western,Colombo,27885
Western,Colombo,27886
Western,Colombo,27887
Western,Colombo,27888
Western,Colombo,27889
Western,Colombo,27890
Western,Colombo,27891
Western,Colombo,27892
Western,Colombo,27894
Western,Colombo,27895
Western,Colombo,27897
Western,Colombo,27902
Western,Colombo,27908
Western,Colombo,27911
Sabaragamuwa,Kegalle,27930
Central,Nuwara Eliya,27971
Uva,Badulla,28004
Uva,Badulla,28015
Uva,Moneragala,28049
Eastern,Ampara,28102
Western,Colombo,28134
Western,Colombo,28135
Western,Colombo,28136
Western,Colombo,28137
Western,Colombo,28138
Western,Colombo,28139
Western,Colombo,28140
Western,Colombo,28142
Western,Colombo,28143
Western,Colombo,28144
Western,Colombo,28146
Western,Colombo,28154
Western,Colombo,28156
Central,Nuwara Eliya,28216
Central,Nuwara Eliya,28239
Western,Colombo,28384
Western,Colombo,28385
Western,Colombo,28386
Western,Colombo,28387
Western,Colombo,28388
Western,Colombo,28389
Western,Colombo,28390
Western,Colombo,28391
Western,Colombo,28392
Western,Colombo,28393
Western,Colombo,28394
Western,Colombo,28396
Western,Colombo,28397
Western,Colombo,28400
Western,Colombo,28401
Western,Colombo,28405
Sabaragamuwa,Ratnapura,28427
Central,Nuwara Eliya,28467
Uva,Badulla,28496
Uva,Badulla,28497
Uva,Badulla,28519
Uva,Moneragala,28535
Uva,Moneragala,28539
Uva,Moneragala,28545
Uva,Moneragala,28557
Western,Colombo,28635
Western,Colombo,28636
Western,Colombo,28637
Western,Colombo,28638
Western,Colombo,28639
Western,Colombo,28640
Western,Colombo,28641
Western,Colombo,28642
Western,Colombo,28643
Western,Colombo,28644
Western,Colombo,28645
Western,Colombo,28646
Western,Colombo,28649
Western,Colombo,28658
Western,Colombo,28667
Sabaragamuwa,Ratnapura,28675
Uva,Badulla,28751
Uva,Badulla,28753
Uva,Badulla,28754
Uva,Moneragala,28788
Uva,Moneragala,28812
Uva,Moneragala,28823
Western,Colombo,28886
Western,Colombo,28887
Western,Colombo,28888
Western,Colombo,28889
Western,Colombo,28890
Western,Colombo,28891
Western,Colombo,28892
Western,Colombo,28893
Western,Colombo,28894
Western,Colombo,28895
Western,Colombo,28896
Western,Colombo,28897
Western,Colombo,28899
Western,Colombo,28900
Western,Colombo,28901
Western,Colombo,28902
Western,Colombo,28905
Western,Gampaha,28912
Central,Nuwara Eliya,28960
Central,Nuwara Eliya,28969
Uva,Badulla,29004
Uva,Badulla,29012
Uva,Badulla,29026
Uva,Moneragala,29068
Uva,Moneragala,29076
Eastern,Ampara,29088
Eastern,Ampara,29094
Western,Colombo,29136
Western,Colombo,29137
Western,Colombo,29138
Western,Colombo,29139
Western,Colombo,29140
Western,Colombo,29141
Western,Colombo,29142
Western,Colombo,29143
Western,Colombo,29144
Western,Colombo,29146
Western,Colombo,29147
Western,Colombo,29148
Western,Colombo,29149
Western,Colombo,29151
Western,Gampaha,29158
Western,Colombo,29165
Western,Colombo,29171
Sabaragamuwa,Kegalle,29190
Uva,Badulla,29247
Western,Colombo,29387
Western,Colombo,29388
Western,Colombo,29389
Western,Colombo,29390
Western,Colombo,29391
Western,Colombo,29392
Western,Colombo,29393
Western,Colombo,29394
Western,Colombo,29395
Western,Colombo,29396
Western,Colombo,29397
Western,Colombo,29398
Western,Colombo,29399
Western,Colombo,29401
Western,Colombo,29402
Western,Colombo,29403
Western,Colombo,29405
Western,Gampaha,29409
Western,Colombo,29425
Sabaragamuwa,Kegalle,29429
Central,Nuwara Eliya,29495
Uva,Badulla,29498
Uva,Badulla,29533
Uva,Moneragala,29556
Western,Colombo,29638
Western,Colombo,29639
Western,Colombo,29640
Western,Colombo,29641
Western,Colombo,29642
Western,Colombo,29643
Western,Colombo,29644
Western,Colombo,29645
Western,Colombo,29648
Western,Colombo,29649
Western,Colombo,29650
Western,Gampaha,29654
Western,Gampaha,29663
Western,Colombo,29670
Central,Nuwara Eliya,29710
Central,Nuwara Eliya,29730
Central,Nuwara Eliya,29733
