PROVINCE_NAME,DISTRICT_NAME,LOCATION_ID
North Western,Puttalam,46202
North Western,Puttalam,46209
North Western,Kurunegala,46242
North Western,Kurunegala,46265
Eastern,Ampara,46372
Eastern,Ampara,46384
North Western,Puttalam,46455
North Western,Kurunegala,46508
North Western,Kurunegala,46523
Central,Matale,46538
Central,Matale,46565
Central,Matale,46574
Eastern,Ampara,46626
North Western,Puttalam,46700
North Western,Kurunegala,46738
North Western,Kurunegala,46770
North Western,Kurunegala,46778
Central,Matale,46787
Central,Matale,46803
North Western,Puttalam,46954
North Western,Kurunegala,46964
North Western,Kurunegala,46972
North Western,Kurunegala,46976
North Western,Kurunegala,46981
North Western,Kurunegala,47011
North Western,Kurunegala,47015
Central,Matale,47047
North Western,Kurunegala,47253
North Western,Kurunegala,47288
Central,Matale,47295
Eastern,Ampara,47342
North Western,Puttalam,47454
North Western,Kurunegala,47535
Central,Matale,47543
North Western,Puttalam,47705
North Western,Puttalam,47709
North Western,Puttalam,47711
North Western,Kurunegala,47758
Central,Matale,47806
Eastern,Batticaloa,47889
Eastern,Batticaloa,47926
North Western,Puttalam,47968
North Western,Kurunegala,47972
North Western,Kurunegala,47977
North Western,Kurunegala,47982
North Western,Kurunegala,48032
North Western,Puttalam,48209
North Western,Kurunegala,48239
North Western,Kurunegala,48244
North Western,Kurunegala,48278
Eastern,Batticaloa,48420
Eastern,Batticaloa,48427
North Western,Kurunegala,48499
North Western,Kurunegala,48503
Central,Matale,48552
Central,Matale,48584
North Western,Puttalam,48713
North Western,Kurunegala,48759
Eastern,Ampara,48848
Eastern,Batticaloa,48898
North Western,Kurunegala,49017
Central,Matale,49049
North Western,Kurunegala,49229
North Western,Kurunegala,49241
North Western,Puttalam,49472
North Western,Kurunegala,49483
North Western,Kurunegala,49542
Central,Matale,49555
Eastern,Batticaloa,49679
North Western,Kurunegala,49750
North Western,Kurunegala,49760
North Western,Kurunegala,49777
North Western,Puttalam,49968
Central,Matale,50053
Eastern,Ampara,50103
Eastern,Batticaloa,50180
North Western,Kurunegala,50285
Eastern,Batticaloa,50430
North Western,Puttalam,50470
North Western,Kurunegala,50494
North Western,Kurunegala,50511
North Western,Kurunegala,50549
Eastern,Batticaloa,50680
Eastern,Batticaloa,50682
North Western,Puttalam,50731
Central,Matale,50812
North Central,Polonnaruwa,50872
North Western,Kurunegala,51029
North Western,Kurunegala,51046
Central,Matale,51053
Central,Matale,51056
Eastern,Batticaloa,51162
Eastern,Batticaloa,51177
Eastern,Batticaloa,51182
North Western,Puttalam,51228
North Western,Kurunegala,51258
Eastern,Batticaloa,51430
Eastern,Batticaloa,51431
Eastern,Batticaloa,51432
North Western,Kurunegala,51520
Eastern,Batticaloa,51681
Eastern,Batticaloa,51682
North Western,Puttalam,51725
North Western,Kurunegala,51790
North Central,Polonnaruwa,51832
North Central,Polonnaruwa,51857
Eastern,Batticaloa,51931
Eastern,Batticaloa,51932
North Western,Puttalam,51986
North Western,Kurunegala,52003
Eastern,Batticaloa,52182
North Western,Puttalam,52244
North Western,Kurunegala,52259
North Western,Kurunegala,52280
Central,Matale,52319
North Western,Puttalam,52473
North Western,Kurunegala,52518
North Central,Polonnaruwa,52631
Eastern,Batticaloa,52679
North Western,Puttalam,52729
Central,Matale,52811
North Western,Puttalam,52983
North Western,Puttalam,52988
North Western,Puttalam,52993
North Western,Kurunegala,53000
North Western,Kurunegala,53016
North Western,Kurunegala,53027
Central,Matale,53072
North Central,Polonnaruwa,53090
Eastern,Batticaloa,53177
Eastern,Batticaloa,53178
North Central,Polonnaruwa,53381
Eastern,Batticaloa,53427
Eastern,Batticaloa,53429
North Western,Kurunegala,53761
North Western,Kurunegala,53774
North Western,Kurunegala,53797
Central,Matale,53810
Central,Matale,53822
North Central,Polonnaruwa,53864
Eastern,Batticaloa,53927
North Western,Kurunegala,54038
Central,Matale,54071
North Western,Puttalam,54234
North Western,Kurunegala,54281
North Western,Kurunegala,54284
Central,Matale,54327
Central,Matale,54334
North Central,Polonnaruwa,54349
Eastern,Batticaloa,54427
North Western,Puttalam,54503
North Western,Kurunegala,54510
North Western,Kurunegala,54520
North Western,Kurunegala,54550
Central,Matale,54578
Eastern,Batticaloa,54678
Central,Matale,54828
North Western,Puttalam,54983
North Western,Puttalam,54996
Central,Matale,55070
Central,Matale,55329
Central,Matale,55331
North Western,Kurunegala,55535
North Central,Polonnaruwa,55633
Eastern,Batticaloa,55680
North Western,Puttalam,55761
Central,Matale,55831
Central,Matale,55832
Central,Matale,55838
Central,Matale,55845
North Central,Polonnaruwa,56106
North Western,Puttalam,56493
North Central,Anuradhapura,56571
Central,Matale,56586
Central,Matale,56587
Central,Matale,56591
North Western,Puttalam,56738
North Central,Anuradhapura,56835
North Central,Polonnaruwa,56882
North Central,Polonnaruwa,56887
North Central,Polonnaruwa,56888
Eastern,Batticaloa,56933
Eastern,Batticaloa,56934
North Western,Kurunegala,57042
North Western,Kurunegala,57062
Eastern,Batticaloa,57189
North Western,Puttalam,57261
North Central,Anuradhapura,57329
Central,Matale,57342
North Central,Polonnaruwa,57376
North Central,Polonnaruwa,57378
North Central,Polonnaruwa,57380
North Central,Polonnaruwa,57397
Eastern,Batticaloa,57440
North Western,Puttalam,57495
North Western,Puttalam,57523
North Western,Kurunegala,57555
Central,Matale,57597
North Central,Polonnaruwa,57613
North Central,Polonnaruwa,57615
North Central,Polonnaruwa,57628
North Central,Polonnaruwa,57631
North Central,Anuradhapura,57823
North Central,Anuradhapura,57837
Central,Matale,57851
Central,Matale,57852
North Central,Polonnaruwa,57906
Eastern,Batticaloa,58179
North Western,Puttalam,58251
Eastern,Batticaloa,58421
North Western,Puttalam,58511
North Central,Polonnaruwa,58632
North Western,Puttalam,58744
North Western,Kurunegala,58802
North Western,Kurunegala,58814
North Central,Polonnaruwa,58879
North Central,Polonnaruwa,58892
North Western,Puttalam,59010
North Western,Kurunegala,59043
Central,Matale,59104
North Central,Polonnaruwa,59125
North Central,Polonnaruwa,59134
North Western,Puttalam,59285
North Central,Anuradhapura,59329
North Western,Kurunegala,59555
North Central,Polonnaruwa,59635
North Western,Puttalam,59745
Eastern,Batticaloa,59927
Eastern,Batticaloa,59941
North Western,Puttalam,60008
North Western,Puttalam,60011
North Central,Polonnaruwa,60114
North Central,Polonnaruwa,60141
North Central,Polonnaruwa,60147
North Central,Anuradhapura,60331
North Central,Anuradhapura,60344
North Central,Anuradhapura,60350
North Central,Anuradhapura,60578
North Central,Anuradhapura,60593
North Central,Polonnaruwa,60613
North Central,Polonnaruwa,60630
North Central,Polonnaruwa,60635
North Central,Polonnaruwa,60649
North Western,Puttalam,60750
North Western,Puttalam,60774
North Western,Kurunegala,60819
North Central,Polonnaruwa,60880
North Central,Polonnaruwa,60888
North Western,Kurunegala,61062
North Central,Anuradhapura,61110
North Western,Puttalam,61263
North Central,Anuradhapura,61343
North Central,Anuradhapura,61591
North Central,Anuradhapura,61597
North Central,Polonnaruwa,61654
North Western,Kurunegala,61818
North Central,Anuradhapura,62077
North Central,Anuradhapura,62104
North Central,Polonnaruwa,62135
North Central,Polonnaruwa,62140
North Western,Puttalam,62252
North Western,Kurunegala,62558
North Central,Anuradhapura,62589
North Western,Puttalam,62757
North Western,Puttalam,62772
North Central,Anuradhapura,62850
North Central,Polonnaruwa,62926
Eastern,Batticaloa,62948
North Western,Puttalam,63044
North Central,Polonnaruwa,63153
North Central,Polonnaruwa,63383
North Central,Polonnaruwa,63397
North Central,Polonnaruwa,63398
North Central,Polonnaruwa,63407
North Central,Anuradhapura,63574
North Central,Anuradhapura,63586
North Central,Anuradhapura,63816
North Central,Anuradhapura,64102
North Central,Polonnaruwa,64150
Eastern,Batticaloa,64200
North Western,Puttalam,64515
North Western,Puttalam,64529
North Central,Anuradhapura,64573
North Central,Anuradhapura,64581
North Central,Anuradhapura,64815
North Central,Polonnaruwa,64915
North Central,Anuradhapura,65059
North Central,Polonnaruwa,65144
North Central,Anuradhapura,65320
North Central,Anuradhapura,65375
Eastern,Batticaloa,65454
North Western,Puttalam,65528
North Central,Anuradhapura,65607
North Western,Puttalam,65774
North Central,Anuradhapura,65838
North Central,Anuradhapura,66068
North Central,Anuradhapura,66084
North Central,Polonnaruwa,66151
North Central,Anuradhapura,66353
North Western,Puttalam,66538
North Central,Anuradhapura,66575
North Central,Anuradhapura,66637
North Central,Anuradhapura,66827
North Central,Anuradhapura,66870
North Central,Anuradhapura,67110
Eastern,Trincomalee,67207
North Central,Anuradhapura,67335
North Central,Anuradhapura,67385
North Central,Anuradhapura,67599
North Central,Anuradhapura,67601
North Central,Anuradhapura,67602
Eastern,Trincomalee,67698
North Central,Anuradhapura,67824
North Central,Anuradhapura,67842
North Central,Anuradhapura,67854
North Central,Anuradhapura,67855
Eastern,Trincomalee,67918
North Central,Anuradhapura,68103
North Central,Anuradhapura,68104
North Central,Anuradhapura,68110
North Central,Anuradhapura,68111
North Central,Anuradhapura,68349
North Central,Anuradhapura,68354
North Central,Anuradhapura,68356
Eastern,Trincomalee,68454
Eastern,Trincomalee,68455
North Central,Anuradhapura,68587
North Central,Anuradhapura,68857
North Central,Anuradhapura,68858
North Central,Anuradhapura,68897
Eastern,Trincomalee,68924
Eastern,Trincomalee,68930
North Central,Anuradhapura,69106
Eastern,Trincomalee,69190
Eastern,Trincomalee,69206
North Central,Anuradhapura,69359
North Central,Anuradhapura,69371
Eastern,Trincomalee,69455
North Central,Anuradhapura,69582
North Central,Anuradhapura,69613
Eastern,Trincomalee,69676
North Central,Anuradhapura,70115
North Central,Anuradhapura,70132
Eastern,Trincomalee,70181
North Central,Anuradhapura,70342
North Central,Anuradhapura,70352
North Central,Anuradhapura,70360
North Central,Anuradhapura,70374
Eastern,Trincomalee,70440
Eastern,Trincomalee,70462
North Central,Anuradhapura,70619
North Central,Anuradhapura,70659
Eastern,Trincomalee,70715
North Central,Anuradhapura,70903
Eastern,Trincomalee,70934
Eastern,Trincomalee,70961
North Central,Anuradhapura,71122
Eastern,Trincomalee,71187
North Central,Anuradhapura,71399
North Central,Anuradhapura,71601
North Central,Anuradhapura,71629
North Central,Anuradhapura,71888
Eastern,Trincomalee,71961
Eastern,Trincomalee,71964
Eastern,Trincomalee,72201
Eastern,Trincomalee,72218
North Central,Anuradhapura,72345
North Central,Anuradhapura,72367
North Central,Anuradhapura,72407
North Central,Anuradhapura,72416
Eastern,Trincomalee,72706
North Central,Anuradhapura,72894
North Central,Anuradhapura,73104
North Central,Anuradhapura,73135
Eastern,Trincomalee,73211
Eastern,Trincomalee,73223
Eastern,Trincomalee,73451
Eastern,Trincomalee,73460
Eastern,Trincomalee,73461
North Western,Puttalam,73557
North Central,Anuradhapura,73669
North Central,Anuradhapura,74158
Eastern,Trincomalee,74216
North Central,Anuradhapura,74388
North Central,Anuradhapura,74396
Eastern,Trincomalee,74466
Eastern,Trincomalee,74467
North Central,Anuradhapura,74638
North Central,Anuradhapura,74677
North Central,Anuradhapura,74678
Eastern,Trincomalee,74711
Eastern,Trincomalee,74721
Eastern,Trincomalee,74962
Eastern,Trincomalee,74968
Eastern,Trincomalee,74973
Eastern,Trincomalee,75224
Northern,Mannar,75329
North Central,Anuradhapura,75386
North Central,Anuradhapura,75424
North Central,Anuradhapura,75436
Eastern,Trincomalee,75475
North Central,Anuradhapura,75619
Eastern,Trincomalee,75721
Eastern,Trincomalee,75722
Eastern,Trincomalee,75724
Eastern,Trincomalee,75725
Eastern,Trincomalee,75726
Eastern,Trincomalee,75727
Eastern,Trincomalee,75974
Eastern,Trincomalee,75975
Northern,Vavuniya,76133
Eastern,Trincomalee,76227
North Central,Anuradhapura,76393
Eastern,Trincomalee,76473
Eastern,Trincomalee,76477
North Central,Anuradhapura,76654
Eastern,Trincomalee,76728
Eastern,Trincomalee,76959
North Central,Anuradhapura,77169
Eastern,Trincomalee,77230
Northern,Vavuniya,77381
Eastern,Trincomalee,77458
Northern,Vavuniya,77641
North Central,Anuradhapura,77942
Eastern,Trincomalee,77981
Eastern,Trincomalee,78205
North Central,Anuradhapura,78418
Northern,Vavuniya,78654
Eastern,Trincomalee,78733
Northern,Vavuniya,78881
Northern,Vavuniya,78896
Northern,Vavuniya,78909
Eastern,Trincomalee,78983
Eastern,Trincomalee,79234
Northern,Vavuniya,79379
Northern,Vavuniya,79394
Eastern,Trincomalee,79484
Eastern,Trincomalee,79712
Northern,Vavuniya,79911
Northern,Vavuniya,79915
Northern,Vavuniya,80160
Northern,Vavuniya,80161
North Central,Anuradhapura,80193
Northern,Mannar,80352
Northern,Vavuniya,80397
Northern,Vavuniya,80406
Northern,Vavuniya,80411
Northern,Vavuniya,80412
Northern,Vavuniya,80413
Northern,Vavuniya,80420
Eastern,Trincomalee,80485
Northern,Vavuniya,80635
Northern,Vavuniya,80659
Northern,Vavuniya,80663
Northern,Vavuniya,80664
North Central,Anuradhapura,80703
Northern,Mannar,80877
Northern,Vavuniya,80916
Northern,Vavuniya,81163
Northern,Vavuniya,81164
Northern,Mannar,81354
Northern,Mannar,81363
Northern,Vavuniya,81390
Northern,Mannar,81625
Northern,Vavuniya,81651
Northern,Vavuniya,81899
Northern,Mannar,82135
Northern,Vavuniya,82168
Northern,Vavuniya,82169
Eastern,Trincomalee,82237
Northern,Mannar,82613
Northern,Mannar,82622
Northern,Vavuniya,82664
Northern,Mannar,82892
North Central,Anuradhapura,82951
Northern,Mannar,83410
Eastern,Trincomalee,83489
Eastern,Trincomalee,83735
Northern,Mannar,83865
Northern,Mannar,84123
Northern,Vavuniya,84179
North Central,Anuradhapura,84207
North Central,Anuradhapura,84212
Eastern,Trincomalee,84221
Northern,Mannar,84366
Northern,Vavuniya,84689
North Central,Anuradhapura,84712
Northern,Mannar,84902
Eastern,Trincomalee,85474
Eastern,Trincomalee,85487
Northern,Mannar,85620
Northern,Vavuniya,85705
Eastern,Trincomalee,85715
Eastern,Trincomalee,85738
Northern,Vavuniya,86440
Northern,Mannar,86622
Northern,Mannar,86623
Northern,Mullaitivu,86672
Northern,Mannar,86873
Northern,Mannar,86895
Northern,Mannar,87121
Northern,Mullaitivu,87227
Northern,Vavuniya,87460
Northern,Vavuniya,87690
Northern,Mannar,87873
Northern,Mullaitivu,88242
Northern,Vavuniya,88463
Northern,Mannar,89120
Northern,Mannar,89152
Northern,Mullaitivu,89175
Northern,Vavuniya,89198
Northern,Mannar,89615
Northern,Mannar,89625
Northern,Mannar,90116
Northern,Mullaitivu,90183
Northern,Mullaitivu,90497
Northern,Mullaitivu,90699
Northern,Vavuniya,90719
Northern,Mullaitivu,91200
Northern,Mullaitivu,91432
Northern,Mullaitivu,91434
Northern,Mullaitivu,91684
Northern,Mullaitivu,91713
Northern,Mullaitivu,91744
Northern,Mullaitivu,92233
Northern,Mullaitivu,93205
Northern,Mullaitivu,93244
Northern,Mullaitivu,93252
Northern,Mullaitivu,93463
Northern,Kilinochchi,93675
Northern,Mullaitivu,93944
Northern,Kilinochchi,94431
Northern,Mullaitivu,94710
Northern,Mullaitivu,94755
Northern,Mullaitivu,94997
Northern,Mullaitivu,95000
Northern,Kilinochchi,95707
Northern,Kilinochchi,95949
Northern,Mullaitivu,95998
Northern,Kilinochchi,96188
Northern,Mullaitivu,96225
Northern,Mullaitivu,96249
Northern,Mullaitivu,96468
Northern,Mullaitivu,96486
Northern,Kilinochchi,96718
Northern,Kilinochchi,96972
Northern,Mullaitivu,96995
Northern,Mullaitivu,97251
Northern,Kilinochchi,97440
Northern,Kilinochchi,97471
Northern,Kilinochchi,97969
Northern,Kilinochchi,97990
Northern,Kilinochchi,98224
Northern,Kilinochchi,98229
Northern,Kilinochchi,98450
Northern,Kilinochchi,98475
Northern,Kilinochchi,98739
Northern,Mullaitivu,99256
Northern,Kilinochchi,99468
Northern,Kilinochchi,99730
Northern,Kilinochchi,101215
Northern,Jaffna,101911
Northern,Jaffna,101912
Northern,Kilinochchi,101989
Northern,Jaffna,102999
Northern,Kilinochchi,103242
Northern,Jaffna,103431
Northern,Jaffna,104177
Northern,Jaffna,104221
Northern,Kilinochchi,104239
Northern,Jaffna,104701
Northern,Jaffna,104984
Northern,Jaffna,105196
Northern,Jaffna,105219
Northern,Jaffna,105460
Northern,Jaffna,105461
Northern,Jaffna,105481
Northern,Jaffna,105489
Northern,Jaffna,105709
Northern,Jaffna,105710
Northern,Jaffna,105711
Northern,Jaffna,105712
Northern,Jaffna,105713
Northern,Jaffna,105715
Northern,Jaffna,105726
Northern,Jaffna,105727
Northern,Jaffna,105736
Northern,Jaffna,105960
Northern,Jaffna,105961
Northern,Jaffna,105962
Northern,Jaffna,105963
Northern,Jaffna,105964
Northern,Jaffna,105975
Northern,Jaffna,106195
Northern,Jaffna,106213
Northern,Jaffna,106214
Northern,Jaffna,106215
Northern,Jaffna,106221
Northern,Jaffna,106231
Northern,Jaffna,106232
Northern,Jaffna,106234
Northern,Jaffna,106235
Northern,Jaffna,106237
Northern,Jaffna,106446
Northern,Jaffna,106447
Northern,Jaffna,106462
Northern,Jaffna,106463
Northern,Jaffna,106465
Northern,Jaffna,106466
Northern,Jaffna,106467
Northern,Jaffna,106480
Northern,Jaffna,106712
Northern,Jaffna,106717
Northern,Jaffna,106718
Northern,Jaffna,106741
Northern,Jaffna,106958
Northern,Jaffna,106964
Northern,Jaffna,106965
Northern,Jaffna,106966
Northern,Jaffna,106967
Northern,Jaffna,106971
Northern,Jaffna,106983
Northern,Jaffna,106997
Northern,Jaffna,107200
Northern,Jaffna,107212
Northern,Jaffna,107219
Northern,Jaffna,107240
Northern,Jaffna,107460
Northern,Jaffna,107465
Northern,Jaffna,107466
Northern,Jaffna,107468
Northern,Jaffna,107491
Northern,Jaffna,107711
Northern,Jaffna,107725
Northern,Jaffna,107726
Northern,Jaffna,107954
Northern,Jaffna,107966
Northern,Jaffna,107971
Northern,Jaffna,107979
Northern,Jaffna,107993
Northern,Jaffna,108205
Northern,Jaffna,108211
Northern,Jaffna,108214
Northern,Jaffna,108215
Northern,Jaffna,108217
Northern,Jaffna,108219
Northern,Jaffna,108220
Northern,Jaffna,108222
Northern,Jaffna,108225
Northern,Jaffna,108230
Northern,Jaffna,108454
Northern,Jaffna,108463
Northern,Jaffna,108499
Northern,Jaffna,108717
Northern,Jaffna,108722
Northern,Jaffna,108724
Northern,Jaffna,108733
Northern,Jaffna,108968
Northern,Jaffna,108975
Northern,Jaffna,108984
Northern,Jaffna,108985
Northern,Jaffna,109216
Northern,Jaffna,109219
Northern,Jaffna,109222
Northern,Jaffna,109227
Northern,Jaffna,109231
Northern,Jaffna,109236
Northern,Jaffna,109245
Northern,Jaffna,109473
Northern,Jaffna,109487
Northern,Jaffna,109494
Northern,Jaffna,109495
Northern,Jaffna,109496
Northern,Jaffna,109497
Northern,Jaffna,109742
Northern,Jaffna,109744
Northern,Jaffna,109748
Northern,Jaffna,109750
Northern,Jaffna,109980
Northern,Jaffna,109991
Northern,Jaffna,109994
Northern,Jaffna,109998
Northern,Jaffna,110001
Northern,Jaffna,110243
Northern,Jaffna,110247
Northern,Jaffna,110249
Northern,Jaffna,110251
Northern,Jaffna,110253
Northern,Jaffna,110254
